,seq_id,taxon,family,genus,species,rank,full_len_mismatch_sum,three_end_mismatch_sum,gc_matches_fwd,gc_matches_rev,min_tm,delta_tm
166,TCC580-Rbcl-1,Navicula tripunctata O.F.Muller Bory,Naviculaceae,Navicula,Navicula tripunctata,species,0,0,0,0,50.86,2.01
167,TCC583-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
168,TCC584-Rbcl-1,Ulnaria acus Kutzing M.Aboal 2003,Fragilariaceae,Synedra,Ulnaria acus,species,0,0,0,0,50.86,2.01
169,TCC585-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
170,TCC586-Rbcl-1,Nitzschia pusilla Grunow 1862,Bacillariaceae,Nitzschia,Nitzschia pusilla,species,0,0,0,0,50.86,2.01
171,TCC587-Rbcl-1,Navicula cryptotenella Lange-Bertalot,Naviculaceae,Navicula,Navicula cryptotenella,species,0,0,0,0,50.86,2.01
172,TCC588-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
173,TCC589-Rbcl-1,Fragilaria H.C.Lyngbye 1819,Fragilariaceae,Fragilaria,nan,genus,0,0,0,0,50.86,2.01
174,TCC590-Rbcl-1,Navicula capitatoradiata Germain,Naviculaceae,Navicula,Navicula capitatoradiata,species,0,0,0,0,50.86,2.01
175,TCC594-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
176,TCC595-Rbcl-1,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
177,TCC596-Rbcl-1,Stephanocyclus A.P.Skabitschevsky 1975,Thalassiosiraceae,Stephanocyclus,nan,genus,1,0,0,0,50.86,3.53
178,TCC598-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
179,TCC599-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
180,TCC600-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
181,TCC601-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
182,TCC603-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
183,TCC604-Rbcl-1,Navicula symmetrica Patrick,Naviculaceae,Navicula,Navicula symmetrica,species,0,0,0,0,52.81,0.06
184,TCC605-Rbcl-1,Navicula symmetrica Patrick,Naviculaceae,Navicula,Navicula symmetrica,species,0,0,0,0,52.81,0.06
185,TCC606-Rbcl-1,Nitzschia supralitorea Lange-Bertalot 1979,Bacillariaceae,Nitzschia,Nitzschia supralitorea,species,0,0,0,0,50.86,2.01
186,TCC607-Rbcl-1,Navicula cryptotenella Lange-Bertalot,Naviculaceae,Navicula,Navicula cryptotenella,species,0,0,0,0,50.86,2.01
187,TCC610-Rbcl-1,Gomphonema parvulum Kutzing Kutzing 1849,Gomphonemataceae,Gomphonema,Gomphonema parvulum,species,0,0,0,0,52.81,0.06
188,TCC611-Rbcl-1,Sellaphora saugerresii Desmazieres C.E.Wetzel  D.G.Mann 2015,Sellaphoraceae,Sellaphora,Sellaphora saugerresii,species,0,0,0,0,50.86,2.01
189,TCC612-Rbcl-1,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
190,TCC615-Rbcl-1,Planothidium frequentissimum Lange-Bertalot Lange-Bertalot 1999,Achnanthidiaceae,Planothidium,Planothidium frequentissimum,species,0,0,0,0,50.86,2.01
191,TCC616-Rbcl-1,Pinnularia subgibba Krammer 1992,Pinnulariaceae,Pinnularia,Pinnularia subgibba,species,0,0,0,0,52.81,0.06
192,TCC617-Rbcl-1,Planothidium victori P.M.Novis J.Braidwood  C.Kilroy 2012,Achnanthidiaceae,Planothidium,Planothidium victori,species,0,0,0,0,52.81,0.06
193,TCC618-Rbcl-1,Sellaphora nigri De Notaris C.E.Wetzel  L.Ector 2015,Sellaphoraceae,Sellaphora,Sellaphora nigri,species,0,0,0,0,52.81,0.06
194,TCC621-Rbcl-1,Sellaphora nigri De Notaris C.E.Wetzel  L.Ector 2015,Sellaphoraceae,Sellaphora,Sellaphora nigri,species,0,0,0,0,52.81,0.06
195,TCC624-Rbcl-1,Sellaphora nigri De Notaris C.E.Wetzel  L.Ector 2015,Sellaphoraceae,Sellaphora,Sellaphora nigri,species,0,0,0,0,52.81,0.06
196,TCC626-Rbcl-1,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
197,TCC627-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
198,TCC628-Rbcl-1,Fistulifera saprophila Lange-Bertalot  Bonik Lange-Bertalot 1997,Naviculaceae,Navicula,Fistulifera saprophila,species,1,0,0,0,52.81,0.06
199,TCC629-Rbcl-1,Staurosira construens Ehrenberg 1843,Fragilariaceae,Fragilaria,Staurosira construens,species,0,0,0,0,52.81,0.06
200,TCC631-Rbcl-1,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
201,TCC634-Rbcl-1,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
202,TCC636-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
203,TCC637-Rbcl-1,Craticula subminuscula Manguin Wetzel  Ector 2015,Stauroneidaceae,Craticula,Craticula subminuscula,species,0,0,0,0,50.86,2.01
204,TCC638-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
205,TCC639-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
206,TCC640-Rbcl-1,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
207,TCC641-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
208,TCC643-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
209,TCC644-Rbcl-1,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
210,TCC645-Rbcl-1,Mayamaea permitis Hustedt K.Bruder  L.K.Medlin 2008,Naviculaceae,Navicula,Mayamaea permitis,species,0,0,0,0,50.86,2.01
211,TCC646-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
212,TCC647-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
213,TCC648-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
214,TCC649-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
215,TCC650-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
216,TCC651-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
217,TCC652-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
218,TCC654-Rbcl-1,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
219,TCC656-Rbcl-1,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
220,TCC657-Rbcl-1,Fistulifera saprophila Lange-Bertalot  Bonik Lange-Bertalot 1997,Naviculaceae,Navicula,Fistulifera saprophila,species,0,0,0,0,52.81,0.06
221,TCC658-Rbcl-1,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
222,TCC659-Rbcl-1,Navicula cincta Ehrenberg Ralfs,Naviculaceae,Navicula,Navicula cincta,species,0,0,0,0,50.86,2.01
223,TCC660-Rbcl-1,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
224,TCC662-Rbcl-1,Fragilaria agnesiae Kahlert  Rimet 2019,Fragilariaceae,Fragilaria,Fragilaria agnesiae,species,0,0,0,0,50.86,2.01
225,TCC665-Rbcl-1,Nitzschia pusilla Grunow 1862,Bacillariaceae,Nitzschia,Nitzschia pusilla,species,0,0,0,0,50.86,2.01
226,TCC667-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
227,TCC668-Rbcl-1,Discostella Houk  Klee 2004,Stephanodiscaceae,Discostella,nan,genus,1,1,0,0,50.86,3.53
228,TCC671-Rbcl-1,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
229,TCC673-Rbcl-1,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
230,TCC674-Rbcl-1,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
231,TCC675-Rbcl-1,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
232,TCC676-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
233,TCC678-Rbcl-1,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
234,TCC679-Rbcl-1,Achnanthidium pyrenaicum Hustedt H.Kobayasi 1997,Achnanthaceae,Achnanthes,Achnanthidium pyrenaicum,species,0,0,0,0,50.86,2.01
235,TCC680-Rbcl-1,Gomphonema coronatum Ehrenberg 1840,Gomphonemataceae,Gomphonema,Gomphonema coronatum,species,0,0,0,0,52.81,0.06
236,TCC681-Rbcl-1,Fragilaria agnesiae Kahlert  Rimet 2019,Fragilariaceae,Fragilaria,Fragilaria agnesiae,species,0,0,0,0,50.86,2.01
237,TCC682-Rbcl-1,Fragilaria heatherae Kahlert  M.G.Kelly 2019,Fragilariaceae,Fragilaria,Fragilaria heatherae,species,0,0,0,0,50.86,2.01
238,TCC683-Rbcl-1,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
239,TCC684-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,52.81,0.06
240,TCC686-Rbcl-1,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
241,TCC687-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
242,TCC688-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
243,TCC689-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
244,TCC691-Rbcl-1,Gedaniella flavovirens Takano Chunlian Li Witkowski  Ashworth 2018,Fragilariaceae,Gedaniella,Gedaniella flavovirens,species,0,0,0,0,52.81,0.06
245,TCC693-Rbcl-1,Achnanthidium pyrenaicum Hustedt H.Kobayasi 1997,Achnanthaceae,Achnanthes,Achnanthidium pyrenaicum,species,0,0,0,0,50.86,2.01
246,TCC695-Rbcl-1,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
247,TCC697-Rbcl-1,Fistulifera saprophila Lange-Bertalot  Bonik Lange-Bertalot 1997,Naviculaceae,Navicula,Fistulifera saprophila,species,0,0,0,0,52.81,0.06
248,TCC701-Rbcl-1,Pinnularia anglica K.Krammer 1992,Pinnulariaceae,Pinnularia,Pinnularia anglica,species,0,0,0,0,50.86,2.01
249,TCC702-Rbcl-1,Amphora pediculus Kutzing Grunow ex A.Schmidt 1875,Catenulaceae,Amphora,Amphora pediculus,species,0,0,0,0,52.81,0.06
250,TCC703-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
251,TCC704-Rbcl-1,Gomphonema micropus Kutzing 1844,Gomphonemataceae,Gomphonema,Gomphonema micropus,species,0,0,0,0,52.81,0.06
252,TCC705-Rbcl-1,Fragilaria H.C.Lyngbye 1819,Fragilariaceae,Fragilaria,nan,genus,0,0,0,0,50.86,2.01
253,TCC707-Rbcl-1,Nitzschia dissipata Lange-Bertalot 1996,Bacillariaceae,Nitzschia,Nitzschia dissipata,species,0,0,0,0,50.86,2.01
254,TCC708-Rbcl-1,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
255,TCC709-Rbcl-1,Fistulifera saprophila Lange-Bertalot  Bonik Lange-Bertalot 1997,Naviculaceae,Navicula,Fistulifera saprophila,species,0,0,0,0,52.81,0.06
256,TCC710-Rbcl-1,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
257,TCC711-Rbcl-1,Surirella minuta Brebisson 1849,Surirellaceae,Surirella,Surirella minuta,species,0,0,0,0,52.81,0.06
258,TCC712-Rbcl-1,Navicula veneta Kutzing,Naviculaceae,Navicula,Navicula veneta,species,0,0,0,0,50.86,2.01
259,TCC713-Rbcl-1,Cymbella tumida A.Schmidt Skabichevskii 1963,Cymbellaceae,Cymbella,Cymbella tumida,species,0,0,0,0,50.86,2.01
260,TCC716-Rbcl-1,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
261,TCC717-Rbcl-1,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
262,TCC718-Rbcl-1,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
263,TCC719-Rbcl-1,Reimeria sinuata Gregory Kociolek  Stoermer 1987,Gomphonemataceae,Reimeria,Reimeria sinuata,species,0,0,0,0,52.81,0.06
264,TCC721-Rbcl-1,Reimeria sinuata Gregory Kociolek  Stoermer 1987,Gomphonemataceae,Reimeria,Reimeria sinuata,species,0,0,0,0,52.81,0.06
265,TCC722-Rbcl-1,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
266,TCC723-Rbcl-1,Reimeria sinuata Gregory Kociolek  Stoermer 1987,Gomphonemataceae,Reimeria,Reimeria sinuata,species,0,0,0,0,52.81,0.06
267,TCC724-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
268,TCC725-Rbcl-1,Gomphonema narodoense R.Jahn Abarca J.Zimmermann  Enke,Gomphonemataceae,Gomphonema,Gomphonema narodoense,species,0,0,0,0,52.81,0.06
269,TCC726-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
270,TCC728-Rbcl-1,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
271,TCC729-Rbcl-1,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
272,TCC730-Rbcl-1,Gomphonema rosenstockianum H.Lange-Bertalot  Reichardt 1993,Gomphonemataceae,Gomphonema,Gomphonema rosenstockianum,species,0,0,0,0,52.81,0.06
273,TCC732-Rbcl-1,Mayamaea permitis Hustedt K.Bruder  L.K.Medlin 2008,Naviculaceae,Navicula,Mayamaea permitis,species,0,0,0,0,52.81,0.06
274,TCC733-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
275,TCC734-Rbcl-1,Gomphonema narodoense R.Jahn Abarca J.Zimmermann  Enke,Gomphonemataceae,Gomphonema,Gomphonema narodoense,species,0,0,0,0,52.81,0.06
276,TCC736-Rbcl-1,Gomphonema parvulum Kutzing Kutzing 1849,Gomphonemataceae,Gomphonema,Gomphonema parvulum,species,0,0,0,0,52.81,0.06
277,TCC737-Rbcl-1,Gomphonema acuminatum Ehrenberg 1832,Gomphonemataceae,Gomphonema,Gomphonema acuminatum,species,0,0,0,0,52.81,0.06
278,TCC738-Rbcl-1,Sellaphora saugerresii Desmazieres C.E.Wetzel  D.G.Mann 2015,Sellaphoraceae,Sellaphora,Sellaphora saugerresii,species,0,0,0,0,50.86,2.01
279,TCC739-Rbcl-1,Nitzschia acidoclinata Lange-Bertalot 1976,Bacillariaceae,Nitzschia,Nitzschia acidoclinata,species,0,0,0,0,50.86,2.01
280,TCC740-Rbcl-1,Gomphonema rosenstockianum H.Lange-Bertalot  Reichardt 1993,Gomphonemataceae,Gomphonema,Gomphonema rosenstockianum,species,0,0,0,0,52.81,0.06
281,TCC741-Rbcl-1,Gomphonema rosenstockianum H.Lange-Bertalot  Reichardt 1993,Gomphonemataceae,Gomphonema,Gomphonema rosenstockianum,species,0,0,0,0,52.81,0.06
282,TCC742-Rbcl-1,Mayamaea atomus var. alcimonica Reichardt Reichardt 1997,Catenulaceae,Amphora,Mayamaea atomus,variety,1,0,0,0,50.86,3.53
283,TCC746-Rbcl-1,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
284,TCC752-Rbcl-1,Fragilaria perminuta Krammer  Lange-Bertalot 2000,Fragilariaceae,Fragilaria,Fragilaria perminuta,species,0,0,0,0,50.86,2.01
285,TCC809-Rbcl-1,Fistulifera saprophila Lange-Bertalot  Bonik Lange-Bertalot 1997,Naviculaceae,Navicula,Fistulifera saprophila,species,0,0,0,0,52.81,0.06
286,TCC811-Rbcl-1,Gomphonema clevei Fricke 1902,Gomphonemataceae,Gomphonema,Gomphonema clevei,species,0,0,0,0,52.81,0.06
287,EF143321,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
288,EF143318,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,1.58
289,EF143317,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
290,EF143314,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
291,EF143312,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
292,EF143308,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
293,EF143306,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
294,EF143302,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
295,EF143300,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
296,EF143298,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
297,EF143297,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
298,EF143296,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
299,EF143294,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
300,EF143292,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
301,EF143291,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
302,EF143285,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
303,EF143278,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
304,EF143275,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
305,EF143272,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
306,EF143271,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,52.81,0.06
307,EF143270,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,1,0,0,0,50.86,3.53
308,EF143269,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,1,0,0,0,50.86,3.53
309,EF143266,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
310,EF143264,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
311,AY571746,Sellaphora pupula Kutzing Mereschkovsky 1902,Sellaphoraceae,Sellaphora,Sellaphora pupula,species,0,0,0,0,50.86,2.01
312,DQ514801,Thalassiosira pseudonana Hasle  Heimdal 1970,Thalassiosiraceae,Thalassiosira,Thalassiosira pseudonana,species,0,0,0,0,52.81,0.06
313,DQ514784,Thalassiosira pseudonana Hasle  Heimdal 1970,Thalassiosiraceae,Thalassiosira,Thalassiosira pseudonana,species,0,0,0,0,52.81,0.06
314,DQ514783,Thalassiosira pseudonana Hasle  Heimdal 1970,Thalassiosiraceae,Thalassiosira,Thalassiosira pseudonana,species,0,0,0,0,52.81,0.06
315,AF195952,Phaeodactylum tricornutum Bohlin 1897,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,species,1,1,0,0,50.86,3.53
316,AY569604,Aulacoseira granulata Ehrenberg Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira granulata,species,0,0,0,0,50.86,2.01
317,AY569603,Aulacoseira G.H.K.Thwaites 1848,Aulacoseiraceae,Aulacoseira,nan,genus,2,0,0,0,50.86,2.01
318,AY569602,Aulacoseira valida Grunow Krammer 1991,Aulacoseiraceae,Aulacoseira,Aulacoseira valida,species,0,0,0,0,50.86,2.01
319,AY569601,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
320,AY569600,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
321,AY569599,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
322,AY569598,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
323,AY569597,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
324,AY569596,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
325,AY569594,Aulacoseira subarctica Otto Muller E.Y.Haworth 1990,Aulacoseiraceae,Aulacoseira,Aulacoseira subarctica,species,0,0,0,0,50.86,2.01
326,AY569593,Aulacoseira subarctica Otto Muller E.Y.Haworth 1990,Aulacoseiraceae,Aulacoseira,Aulacoseira subarctica,species,1,1,0,0,50.86,2.01
327,AY569592,Aulacoseira subarctica Otto Muller E.Y.Haworth 1990,Aulacoseiraceae,Aulacoseira,Aulacoseira subarctica,species,1,1,0,0,50.86,2.01
328,GQ921309,Chaetoceros muelleri Lemmermann,Chaetocerotaceae,Chaetoceros,Chaetoceros muelleri,species,2,0,0,0,50.86,3.53
329,EF143320,Sellaphora auldreekie D.G.Mann  S.M.McDonald 2004,Sellaphoraceae,Sellaphora,Sellaphora auldreekie,species,0,0,0,0,52.81,0.06
330,EF143319,Sellaphora blackfordensis D.G.Mann  S.Droop 2004,Sellaphoraceae,Sellaphora,Sellaphora blackfordensis,species,0,0,0,0,50.86,2.01
331,EF143316,Sellaphora capitata D.G.Mann McDonald  S.M. 2004,Sellaphoraceae,Sellaphora,Sellaphora capitata,species,0,0,0,0,50.86,2.01
332,EF143315,Sellaphora lanceolata D.G.Mann  S.Droop 2004,Sellaphoraceae,Sellaphora,Sellaphora lanceolata,species,0,0,0,0,50.86,2.01
333,EF143313,Sellaphora laevissima Kutzing Mereschkowsky.Gasse 1986,Sellaphoraceae,Sellaphora,Sellaphora laevissima,species,0,0,0,0,50.86,2.01
